ax,ay,az
96,-284,38
96,-283,38
96,-282,38
93,-284,42
78,-270,-77
97,-271,-51
107,-273,-16
103,-283,13
96,-284,40
91,-284,45
93,-284,39
102,-283,27
23,-264,-110
11,-261,-113
8,-261,-113
19,-263,-109
37,-265,-105
59,-261,-94
-409
-388
48,-265,-100
109,-274,-22
78,-292,62
-290,6
43,-295,69
-327,31
-405
-379
85,-268,-70
92,-283,43
105,-281,14
44,-295,73
-372
11,-259,-117
109,-276,3
34,-291,66
-380
-369
-405
95,-271,-59
75,-293,69
-343,11
-407
-413
53,-265,-98
108,-272,-30
99,-284,35
66,-289,69
22,-292,64
-317,41
-351
13,-287,63
-326,36
-361
-406
-413
-381
-408
-413
-382
36,-265,-108
84,-270,-74
109,-272,-18
54,-264,-97
97,-272,-55
107,-274,-9
99,-284,31
77,-292,63
53,-290,68
104,-281,11
85,-291,57
37,-292,67
-326,36
-390
-411
-417
28,-263,-113
107,-275,-6
55,-291,71
-340,17
-414
-411
3,-258,-117
100,-272,-51
92,-285,47
34,-293,67
-329,3
-393
-335,25
-390
-418
6,-258,-117
76,-268,-82
109,-273,-24
106,-283,23
71,-266,-85
104,-272,-39
97,-285,41
36,-291,69
-335,21
-416
-408
26,-265,-112
109,-278,-1
53,-295,71
-327,29
-406
-373
-413
18,-259,-111
73,-267,-82
109,-276,-15
77,-292,68
93,-288,56
-293,59
-406
34,-263,-109
106,-283,21
14,-291,66
-293,62
-417
67,-264,-87
95,-286,51
-312,48
-414
28,-263,-110
99,-272,-48
50,-264,-98
111,-273,-13
76,-293,69
-315,43
-418
33,-264,-110
15,-260,-112
109,-273,-28
76,-293,68
-323,39
-415
72,-265,-84
76,-267,-78
97,-285,45
9,-294,60
-371
-406
99,-274,-49
102,-271,-45
78,-294,69
-310,48
-374
-415
53,-262,-99
35,-266,-109
105,-286,9
36,-297,66
-363
-378
106,-276,-19
102,-274,-41
82,-298,62
12,-288,61
-346
-407
15,-260,-111
95,-274,-58
101,-289,28
94,-276,-55
106,-281,-1
94,-288,43
78,-297,57
73,-294,64
63,-291,64
106,-280,-16
106,-279,-6
107,-278,-12
100,-278,-42
77,-275,-68
38,-265,-99
-346
5,-291,51
79,-297,57
107,-279,-23
53,-267,-90
-398
59,-290,56
40,-264,-95
-312,32
79,-274,-63
-301,35
47,-269,-90
89,-286,29
-367
98,-280,-27
-346
65,-290,58
106,-277,-19
-387
31,-266,-107
88,-275,-60
104,-281,-3
96,-289,38
79,-296,60
74,-272,-77
24,-266,-110
-403
-339
46,-295,74
102,-279,-3
20,-262,-105
-396
92,-287,37
70,-266,-80
-408
-344
25,-289,61
21,-263,-105
-407
74,-291,60
102,-273,-25
24,-264,-106
-410
-378
-327,24
-293,53
106,-278,-6
97,-271,-50
55,-264,-92
4,-258,-113
-408
-408
27,-290,62
49,-300,70
48,-296,69
54,-295,65
71,-290,65
88,-289,53
40,-265,-102
13,-259,-111
-373
-393
-405
-409
-382
32,-265,-109
-411
-406
-400
-399
-404
-407
-341,9
-341,8
-347,4
-360
-367
-372
29,-292,62
20,-291,65
-295,55
-321,41
-328,26
-329,25
73,-291,65
85,-291,56
92,-286,50
70,-292,68
15,-290,65
-331,27
18,-288,66
-325,36
-336,17
-335,18
-324,33
1,-293,55
29,-290,64
107,-275,-25
94,-271,-53
77,-270,-76
61,-262,-91
74,-268,-78
99,-272,-45
107,-276,-11
105,-277,0
20,-261,-109
17,-258,-110
11,-258,-112
10,-258,-115
17,-259,-110
32,-264,-109
64,-264,-90
-407
-395
-383
-377
-372
10,-258,-113
30,-265,-110
-414
-407
-374
0,-258,-112
-394
-406
-398
58,-292,65
91,-285,42
104,-273,-29
14,-260,-109
-358
75,-292,59
-392
62,-290,62
44,-265,-95
-354
64,-289,64
104,-279,4
-389
-400
-406
-403
-395
-350
-292,53
75,-291,61
105,-275,-27
-398
-323,32
52,-298,66
100,-281,24
85,-271,-64
26,-264,-105
-339,9
-301,49
30,-293,62
58,-289,66
84,-292,55
103,-277,6
83,-269,-65
-391
-357
-322,36
28,-291,64
75,-292,67
92,-285,44
64,-265,-88
76,-272,-75
86,-271,-62
75,-271,-76
41,-265,-100
-378
-403
-326,29
-310,44
16,-291,60
53,-292,66
89,-286,50
105,-275,-5
-393
87,-270,-64
-406
-400
-341,8
20,-291,59
73,-291,65
90,-285,45
52,-264,-96
38,-265,-104
16,-262,-111
-391
-408
-408
-414
-361
-414
-373
67,-264,-91
105,-274,-38
105,-280,14
92,-285,45
96,-272,-55
109,-276,-10
104,-281,16
100,-284,35
84,-290,60
72,-291,67
60,-291,66
105,-274,-33
100,-272,-40
97,-272,-49
95,-273,-57
84,-269,-71
73,-269,-80
-415
-404
8,-258,-117
46,-268,-102
80,-269,-76
109,-276,-16
92,-286,44
75,-292,68
102,-272,-37
97,-273,-50
91,-271,-59
111,-275,-19
94,-288,53
51,-293,68
25,-290,65
101,-286,32
89,-289,55
59,-292,68
17,-290,65
-325,28
-368
4,-290,63
-315,45
-334,2
-341,6
-346,1
-353
54,-293,68
67,-289,66
75,-292,66
74,-294,67
63,-292,68
59,-291,67
67,-291,68
94,-270,-58
95,-271,-59
101,-273,-47
106,-273,-34
109,-275,-16
106,-275,-9
24,-262,-111
26,-263,-108
13,-259,-115
2,-256,-114
2,-257,-114
-375
-398
-411
-412
1,-290,61
20,-289,64
24,-289,66
32,-293,64
53,-296,69
66,-293,68
92,-272,-57
92,-270,-59
96,-272,-53
101,-271,-40
99,-272,-44
95,-272,-53
-404
-406
-407
-407
-393
-367
-347,1
67,-291,68
76,-293,66
89,-291,60
93,-285,41
105,-285,21
106,-276,-7
1,-259,-115
-380
2,-259,-116
17,-260,-113
21,-262,-112
22,-262,-109
24,-262,-112
-393
-383
-373
-351
-311,45
34,-294,65
88,-289,55
105,-274,-29
31,-264,-108
-331,27
